2010.01.21,00:00,128.644,129.485,127.036,127.364,52093
2010.01.22,00:00,127.315,128.197,126.536,126.975,52843
2010.01.25,00:00,127.764,128.119,127.061,127.734,39077
2010.01.26,00:00,127.725,128.354,125.665,126.122,52629
2010.01.27,00:00,126.121,126.385,125.230,126.203,48275
2010.01.28,00:00,126.166,127.078,125.094,125.597,46535
2010.01.29,00:00,125.593,126.745,124.807,125.121,48604
2010.02.01,00:00,124.577,126.512,124.577,126.210,37903
2010.02.02,00:00,126.198,126.685,125.812,126.193,38992
2010.02.03,00:00,126.197,126.971,125.968,126.377,38995
2010.02.04,00:00,126.381,126.456,121.546,122.151,47405
2010.02.05,00:00,122.162,123.310,120.692,122.043,63686
2010.02.08,00:00,122.176,122.774,121.551,121.811,46496
2010.02.09,00:00,121.811,124.171,121.642,123.715,50154
2010.02.10,00:00,123.719,124.260,122.676,123.529,48863
2010.02.11,00:00,123.521,124.151,122.044,122.892,43393
2010.02.12,00:00,122.887,123.082,121.376,122.584,47420
2010.02.15,00:00,122.776,122.878,122.246,122.371,22375
2010.02.16,00:00,122.372,124.464,122.301,124.106,36647
2010.02.17,00:00,124.111,124.831,123.395,124.140,42167
2010.02.18,00:00,124.134,124.446,122.746,124.161,47562
2010.02.19,00:00,124.145,124.777,123.532,124.565,50281
2010.02.22,00:00,124.675,125.221,123.636,123.889,36754
2010.02.23,00:00,123.883,124.525,121.566,121.836,45745
2010.02.24,00:00,121.830,122.605,121.605,122.020,40722
2010.02.25,00:00,122.047,122.281,119.641,120.710,49813
2010.02.26,00:00,120.664,121.644,120.498,121.243,43215
2010.03.01,00:00,121.038,121.891,120.063,120.841,47157
2010.03.02,00:00,120.845,121.326,119.762,120.941,45048
2010.03.03,00:00,120.944,121.726,120.603,121.143,45606
2010.03.04,00:00,121.143,121.814,120.284,120.877,43460
2010.03.05,00:00,120.879,123.321,120.874,122.971,37809
2010.03.08,00:00,123.300,123.895,122.817,123.107,35499
2010.03.09,00:00,123.100,123.133,121.451,122.344,39925
2010.03.10,00:00,122.341,123.995,121.875,123.585,36097
2010.03.11,00:00,123.606,123.896,123.010,123.800,33567
2010.03.12,00:00,123.795,125.194,123.677,124.654,39448
2010.03.15,00:00,124.723,124.952,123.311,123.730,34189
2010.03.16,00:00,123.735,124.604,123.221,124.304,42220
2010.03.17,00:00,124.299,125.057,123.910,124.030,38314
2010.03.18,00:00,124.033,124.248,122.643,122.938,40214
2010.03.19,00:00,122.941,123.336,122.247,122.482,33721
2010.03.22,00:00,122.460,122.617,121.050,122.193,33908
2010.03.23,00:00,122.185,122.599,121.743,122.053,39076
2010.03.24,00:00,122.054,123.017,121.414,122.794,47799
2010.03.25,00:00,122.797,123.884,122.258,123.117,48032
2010.03.26,00:00,123.120,124.187,122.969,124.044,40427
2010.03.29,00:00,124.544,125.066,124.095,124.648,36030
2010.03.30,00:00,124.648,125.456,124.165,124.407,38794
2010.03.31,00:00,124.401,126.557,124.397,126.236,45643
2010.04.01,00:00,126.245,127.545,125.956,127.479,38353
2010.04.02,00:00,127.468,127.910,126.828,127.707,20276
2010.04.05,00:00,127.766,127.909,126.928,127.228,23464
2010.04.06,00:00,127.212,127.354,125.350,125.658,39107
2010.04.07,00:00,125.647,126.142,124.470,124.541,39126
2010.04.08,00:00,124.540,124.831,123.426,124.749,40708
2010.04.09,00:00,124.740,125.814,124.671,125.749,38096
2010.04.12,00:00,126.917,127.447,126.576,126.716,39228
2010.04.13,00:00,126.716,127.070,125.689,126.861,42393
2010.04.14,00:00,126.866,127.669,126.766,127.274,41035
2010.04.15,00:00,127.271,127.655,125.804,126.259,39131
2010.04.16,00:00,126.254,126.413,123.857,124.416,49763
2010.04.19,00:00,123.709,124.658,123.143,124.623,42296
2010.04.20,00:00,124.633,125.617,124.476,125.218,38877
2010.04.21,00:00,125.223,125.524,124.271,124.759,40968
2010.04.22,00:00,124.754,125.169,123.312,124.264,46763
2010.04.23,00:00,124.268,126.039,123.402,125.750,47959
2010.04.26,00:00,125.451,126.284,125.044,125.717,42269
2010.04.27,00:00,125.715,125.957,122.555,122.864,50029
2010.04.28,00:00,122.868,124.908,122.355,124.303,57477
2010.04.29,00:00,124.310,124.874,123.742,124.423,40193
2010.04.30,00:00,124.428,125.949,124.312,124.735,43246
2010.05.03,00:00,125.337,125.427,123.985,124.728,29233
2010.05.04,00:00,124.730,125.441,122.627,122.765,44660
2010.05.05,00:00,122.759,123.376,119.941,120.212,55264
2010.05.06,00:00,120.236,120.709,110.505,114.294,84113
2010.05.07,00:00,114.283,118.764,113.612,116.781,109454
2010.05.10,00:00,119.406,122.277,118.077,119.275,117252
2010.05.11,00:00,119.273,119.420,116.891,117.292,106990
2010.05.12,00:00,117.280,118.426,116.556,117.600,94741
2010.05.13,00:00,117.599,118.713,116.034,116.239,86381
2010.05.14,00:00,116.241,117.014,113.496,114.341,99007
2010.05.17,00:00,113.852,114.902,112.453,114.753,94773
2010.05.18,00:00,114.751,115.482,112.085,112.541,97267
2010.05.19,00:00,112.545,113.945,110.848,113.818,117063
2010.05.20,00:00,113.819,114.116,109.456,111.964,119910
2010.05.21,00:00,111.962,114.397,111.014,113.083,128060
2010.05.24,00:00,113.208,113.378,111.221,111.696,87940
2010.05.25,00:00,111.705,111.705,108.829,111.379,109286
2010.05.26,00:00,111.372,111.965,109.404,109.455,94236
2010.05.27,00:00,109.485,112.748,109.197,112.531,94029
2010.05.28,00:00,112.543,113.680,111.342,111.740,85165
2010.05.31,00:00,111.653,112.914,111.539,112.282,47830
2010.06.01,00:00,112.287,112.850,109.748,111.191,91636
2010.06.02,00:00,111.188,113.059,110.979,112.831,90946
2010.06.03,00:00,112.832,114.147,112.115,112.744,79128
2010.06.04,00:00,112.735,113.359,109.393,109.963,84146
2010.06.07,00:00,109.424,110.305,108.058,108.937,88882
2010.06.08,00:00,108.951,110.050,108.326,109.480,85645
2010.06.09,00:00,109.480,110.582,108.849,109.347,73551
2010.06.10,00:00,109.342,110.843,108.966,110.702,78625
2010.06.11,00:00,110.727,111.384,110.283,110.975,71911
2010.06.14,00:00,111.289,112.854,111.087,111.893,63177
2010.06.15,00:00,111.899,113.044,110.854,112.766,69830
2010.06.16,00:00,112.773,113.317,111.710,112.557,62293
2010.06.17,00:00,112.557,113.177,111.633,112.728,68041
2010.06.18,00:00,112.732,112.793,111.912,112.363,52159
2010.06.21,00:00,112.582,113.404,111.841,112.159,65901
2010.06.22,00:00,112.158,112.458,110.828,111.096,66862
2010.06.23,00:00,111.099,111.361,109.886,110.544,63089
2010.06.24,00:00,110.542,110.997,109.528,110.500,65432
2010.06.25,00:00,110.500,110.876,109.575,110.364,65101
2010.06.28,00:00,110.475,110.796,109.589,109.694,57788
2010.06.29,00:00,109.690,109.855,107.307,107.974,70877
2010.06.30,00:00,107.951,109.118,107.679,108.196,69560
2010.07.01,00:00,108.210,109.798,107.492,109.711,84186
2010.07.02,00:00,109.719,110.714,109.453,110.193,68898
2010.07.05,00:00,110.179,110.423,109.694,110.038,36194
2010.07.06,00:00,110.032,110.839,109.138,110.497,62898
2010.07.07,00:00,110.497,110.932,109.303,110.816,60546
2010.07.08,00:00,110.815,112.503,110.714,112.147,64410
2010.07.09,00:00,112.156,112.662,111.526,111.994,53050
2010.07.12,00:00,112.104,112.381,111.127,111.608,49718
2010.07.13,00:00,111.603,112.920,110.679,112.881,62384
2010.07.14,00:00,112.897,113.268,112.018,112.633,60618
2010.07.15,00:00,112.642,113.379,111.822,113.144,71556
2010.07.16,00:00,113.137,113.344,111.528,111.948,67708
2010.07.19,00:00,111.638,113.056,111.433,112.169,58477
2010.07.20,00:00,112.142,113.335,111.449,112.689,66317
2010.07.21,00:00,112.676,112.824,110.769,111.006,65611
2010.07.22,00:00,111.011,112.733,110.006,112.076,66483
2010.07.23,00:00,112.075,112.992,111.576,112.894,67853
2010.07.26,00:00,112.790,113.465,112.203,112.883,50116
2010.07.27,00:00,112.885,114.413,112.777,114.218,54427
2010.07.28,00:00,114.220,114.730,113.199,113.642,60470
2010.07.29,00:00,113.654,114.222,113.169,113.490,68462
2010.07.30,00:00,113.480,113.790,112.019,112.806,80875
2010.08.02,00:00,112.767,114.169,112.707,113.995,53866
2010.08.03,00:00,113.971,114.133,113.103,113.465,55717
2010.08.04,00:00,113.465,113.657,112.702,113.516,57814
2010.08.05,00:00,113.520,113.900,112.755,113.177,58917
2010.08.06,00:00,113.168,113.695,112.560,113.539,55901
2010.08.09,00:00,113.486,113.905,113.274,113.603,43642
2010.08.10,00:00,113.602,113.733,112.281,112.562,62405
