2008.09.02,1.46166,1.46171,1.44661,1.4518,48491
2008.09.03,1.45185,1.45306,1.43848,1.44974,49591
2008.09.04,1.44967,1.45433,1.43151,1.43246,52013
2008.09.05,1.43247,1.4348,1.4196,1.4267,79106
2008.09.08,1.43293,1.44284,1.40536,1.41263,59121
2008.09.09,1.41256,1.42253,1.40453,1.41321,57558
2008.09.10,1.41323,1.41782,1.3989,1.39977,52648
2008.09.11,1.39993,1.39996,1.38815,1.39976,54150
2008.09.12,1.39975,1.4232,1.3972,1.4231,52320
2008.09.15,1.43436,1.44807,1.40843,1.42425,70291
2008.09.16,1.42421,1.43091,1.40723,1.41289,66101
2008.09.17,1.41283,1.4383,1.40753,1.43249,64233
2008.09.18,1.43251,1.45406,1.42777,1.43478,63910
2008.09.19,1.43483,1.4498,1.4151,1.4462,57331
2008.09.22,1.44877,1.48647,1.44369,1.47742,55446
2008.09.23,1.47741,1.48247,1.46221,1.46469,56671
2008.09.24,1.46457,1.4745,1.461,1.46207,51601
2008.09.25,1.46212,1.47669,1.45599,1.46079,56635
2008.09.26,1.46081,1.4678,1.4554,1.4613,51170
2008.09.29,1.45517,1.45705,1.43022,1.44331,52639
2008.09.30,1.44329,1.44331,1.4009,1.40925,53363
2008.10.01,1.40926,1.41737,1.39751,1.40078,48781
2008.10.02,1.40081,1.40311,1.37459,1.38188,55472
2008.10.03,1.38195,1.3908,1.3701,1.3772,57585
2008.10.06,1.3669,1.3707,1.34425,1.34984,62977
2008.10.07,1.34985,1.37423,1.34794,1.35874,61818
2008.10.08,1.35876,1.37543,1.35432,1.36525,66072
2008.10.09,1.36518,1.37845,1.35805,1.36045,53827
2008.10.10,1.36047,1.3653,1.3258,1.3399,62518
2008.10.13,1.35711,1.36823,1.34564,1.35816,50447
2008.10.14,1.35825,1.37687,1.35751,1.36179,61734
2008.10.15,1.36181,1.36861,1.34838,1.34981,58788
2008.10.16,1.34987,1.35378,1.33455,1.34548,65598
2008.10.17,1.34557,1.3518,1.3386,1.341,54717
2008.10.20,1.34258,1.35291,1.32875,1.33433,49418
2008.10.21,1.3343,1.33575,1.30504,1.30619,50469
2008.10.22,1.30625,1.3077,1.27388,1.28521,64981
2008.10.23,1.28534,1.29343,1.27269,1.29341,68286
2008.10.24,1.29336,1.2973,1.2496,1.2623,76369
2008.10.27,1.2532,1.26836,1.23331,1.24569,65483
2008.10.28,1.24567,1.27907,1.23285,1.27839,64797
2008.10.29,1.27817,1.29913,1.26252,1.29688,71865
2008.10.30,1.29681,1.32965,1.28045,1.28601,76175
2008.10.31,1.28587,1.2894,1.2667,1.2722,64086
2008.11.03,1.27445,1.28978,1.25954,1.26424,49873
2008.11.04,1.26423,1.30475,1.25259,1.29807,61160
2008.11.05,1.2981,1.31154,1.27934,1.29546,65760
2008.11.06,1.29552,1.29556,1.26789,1.27122,63149
2008.11.07,1.27125,1.285,1.2653,1.2717,56944
2008.11.10,1.28187,1.29257,1.27171,1.27482,52397
2008.11.11,1.27487,1.27995,1.25064,1.25216,52131
2008.11.12,1.25221,1.26312,1.24663,1.25041,65092
2008.11.13,1.2505,1.28539,1.23876,1.27701,71577
2008.11.14,1.27686,1.2828,1.2571,1.2605,66625
2008.11.17,1.25315,1.27415,1.25116,1.26493,61114
2008.11.18,1.26491,1.26998,1.25659,1.26173,57705
2008.11.19,1.26176,1.2813,1.24834,1.24878,55870
2008.11.20,1.2488,1.25929,1.24334,1.24526,61369
2008.11.21,1.24524,1.2638,1.2422,1.2587,61850
2008.11.24,1.25895,1.29552,1.25666,1.29542,59206
2008.11.25,1.29527,1.30809,1.28035,1.30636,63069
2008.11.26,1.30643,1.30703,1.28199,1.28793,53015
2008.11.27,1.28779,1.2968,1.286,1.29035,30608
